ID1,ID2,Score,Match_Type
R066,R074,50,DIFFERENT
R066,R075,50,DIFFERENT
R066,R076,51,DIFFERENT
R066,R077,50,DIFFERENT
R066,R078,37,DIFFERENT
R066,R079,38,DIFFERENT
R066,R080,37,DIFFERENT
R066,R081,37,DIFFERENT
R066,R082,38,DIFFERENT
R066,R083,38,DIFFERENT
R066,R084,37,DIFFERENT
R066,R085,37,DIFFERENT
R066,R086,37,DIFFERENT
R066,R087,37,DIFFERENT
R066,R088,37,DIFFERENT
R066,R089,37,DIFFERENT
R066,R090,37,DIFFERENT
R066,R091,37,DIFFERENT
R066,R092,42,DIFFERENT
R066,R093,42,DIFFERENT
R066,R094,42,DIFFERENT
R066,R095,39,DIFFERENT
R066,R096,42,DIFFERENT
R066,R097,42,DIFFERENT
R066,R098,42,DIFFERENT
R066,R099,40,DIFFERENT
R066,R100,39,DIFFERENT
R067,R068,100,DUPLICATE
R067,R069,100,DUPLICATE
R067,R070,100,DUPLICATE
R067,R071,50,DIFFERENT
R067,R072,50,DIFFERENT
R067,R073,50,DIFFERENT
R067,R074,50,DIFFERENT
R067,R075,50,DIFFERENT
R067,R076,51,DIFFERENT
R067,R077,50,DIFFERENT
R067,R078,37,DIFFERENT
R067,R079,38,DIFFERENT
R067,R080,37,DIFFERENT
R067,R081,37,DIFFERENT
R067,R082,38,DIFFERENT
R067,R083,38,DIFFERENT
R067,R084,37,DIFFERENT
R067,R085,37,DIFFERENT
R067,R086,37,DIFFERENT
R067,R087,37,DIFFERENT
R067,R088,37,DIFFERENT
R067,R089,37,DIFFERENT
R067,R090,37,DIFFERENT
R067,R091,37,DIFFERENT
R067,R092,42,DIFFERENT
R067,R093,42,DIFFERENT
R067,R094,42,DIFFERENT
R067,R095,39,DIFFERENT
R067,R096,42,DIFFERENT
R067,R097,42,DIFFERENT
R067,R098,42,DIFFERENT
R067,R099,40,DIFFERENT
R067,R100,39,DIFFERENT
R068,R069,100,DUPLICATE
R068,R070,100,DUPLICATE
R068,R071,50,DIFFERENT
R068,R072,50,DIFFERENT
R068,R073,50,DIFFERENT
R068,R074,50,DIFFERENT
R068,R075,50,DIFFERENT
R068,R076,51,DIFFERENT
R068,R077,50,DIFFERENT
R068,R078,37,DIFFERENT
R068,R079,38,DIFFERENT
R068,R080,37,DIFFERENT
R068,R081,37,DIFFERENT
R068,R082,38,DIFFERENT
R068,R083,38,DIFFERENT
R068,R084,37,DIFFERENT
R068,R085,37,DIFFERENT
R068,R086,37,DIFFERENT
R068,R087,37,DIFFERENT
R068,R088,37,DIFFERENT
R068,R089,37,DIFFERENT
R068,R090,37,DIFFERENT
R068,R091,37,DIFFERENT
R068,R092,42,DIFFERENT
R068,R093,42,DIFFERENT
R068,R094,42,DIFFERENT
R068,R095,39,DIFFERENT
R068,R096,42,DIFFERENT
R068,R097,42,DIFFERENT
R068,R098,42,DIFFERENT
R068,R099,40,DIFFERENT
R068,R100,39,DIFFERENT
R069,R070,100,DUPLICATE
R069,R071,50,DIFFERENT
R069,R072,50,DIFFERENT
R069,R073,50,DIFFERENT
R069,R074,50,DIFFERENT
R069,R075,50,DIFFERENT
R069,R076,51,DIFFERENT
R069,R077,50,DIFFERENT
R069,R078,37,DIFFERENT
R069,R079,38,DIFFERENT
R069,R080,37,DIFFERENT
R069,R081,37,DIFFERENT
R069,R082,38,DIFFERENT
R069,R083,38,DIFFERENT
R069,R084,37,DIFFERENT
R069,R085,37,DIFFERENT
R069,R086,37,DIFFERENT
R069,R087,37,DIFFERENT
R069,R088,37,DIFFERENT
R069,R089,37,DIFFERENT
R069,R090,37,DIFFERENT
R069,R091,37,DIFFERENT
R069,R092,42,DIFFERENT
R069,R093,42,DIFFERENT
R069,R094,42,DIFFERENT
R069,R095,39,DIFFERENT
R069,R096,42,DIFFERENT
R069,R097,42,DIFFERENT
R069,R098,42,DIFFERENT
R069,R099,40,DIFFERENT
R069,R100,39,DIFFERENT
R070,R071,50,DIFFERENT
R070,R072,50,DIFFERENT
R070,R073,50,DIFFERENT
R070,R074,50,DIFFERENT
R070,R075,50,DIFFERENT
R070,R076,51,DIFFERENT
R070,R077,50,DIFFERENT
R070,R078,37,DIFFERENT
R070,R079,38,DIFFERENT
R070,R080,37,DIFFERENT
R070,R081,37,DIFFERENT
R070,R082,38,DIFFERENT
R070,R083,38,DIFFERENT
R070,R084,37,DIFFERENT
R070,R085,37,DIFFERENT
R070,R086,37,DIFFERENT
R070,R087,37,DIFFERENT
R070,R088,37,DIFFERENT
R070,R089,37,DIFFERENT
R070,R090,37,DIFFERENT
R070,R091,37,DIFFERENT
R070,R092,42,DIFFERENT
R070,R093,42,DIFFERENT
R070,R094,42,DIFFERENT
R070,R095,39,DIFFERENT
R070,R096,42,DIFFERENT
R070,R097,42,DIFFERENT
R070,R098,42,DIFFERENT
R070,R099,40,DIFFERENT
R070,R100,39,DIFFERENT
R071,R072,100,DUPLICATE
R071,R073,100,DUPLICATE
R071,R074,100,DUPLICATE
R071,R075,100,DUPLICATE
R071,R076,98,DUPLICATE
R071,R077,100,DUPLICATE
R071,R078,61,DIFFERENT
R071,R079,62,DIFFERENT
R071,R080,61,DIFFERENT
R071,R081,61,DIFFERENT
R071,R082,62,DIFFERENT
R071,R083,62,DIFFERENT
R071,R084,61,DIFFERENT
R071,R085,63,DIFFERENT
R071,R086,63,DIFFERENT
R071,R087,63,DIFFERENT
R071,R088,63,DIFFERENT
R071,R089,60,DIFFERENT
R071,R090,63,DIFFERENT
R071,R091,63,DIFFERENT
R071,R092,69,DIFFERENT
R071,R093,69,DIFFERENT
R071,R094,69,DIFFERENT
R071,R095,68,DIFFERENT
R071,R096,69,DIFFERENT
R071,R097,69,DIFFERENT
R071,R098,67,DIFFERENT
R071,R099,52,DIFFERENT
R071,R100,51,DIFFERENT
R072,R073,100,DUPLICATE
R072,R074,100,DUPLICATE
R072,R075,100,DUPLICATE
R072,R076,98,DUPLICATE
R072,R077,100,DUPLICATE
R072,R078,61,DIFFERENT
R072,R079,62,DIFFERENT
R072,R080,61,DIFFERENT
R072,R081,61,DIFFERENT
R072,R082,62,DIFFERENT
R072,R083,62,DIFFERENT
R072,R084,61,DIFFERENT
R072,R085,63,DIFFERENT
R072,R086,63,DIFFERENT
R072,R087,63,DIFFERENT
R072,R088,63,DIFFERENT
R072,R089,60,DIFFERENT
R072,R090,63,DIFFERENT
R072,R091,63,DIFFERENT
R072,R092,69,DIFFERENT
R072,R093,69,DIFFERENT
R072,R094,69,DIFFERENT
R072,R095,68,DIFFERENT
R072,R096,69,DIFFERENT
R072,R097,69,DIFFERENT
R072,R098,67,DIFFERENT
R072,R099,52,DIFFERENT
R072,R100,51,DIFFERENT
R073,R074,100,DUPLICATE
R073,R075,100,DUPLICATE
R073,R076,98,DUPLICATE
R073,R077,100,DUPLICATE
R073,R078,61,DIFFERENT
R073,R079,62,DIFFERENT
R073,R080,61,DIFFERENT
R073,R081,61,DIFFERENT
R073,R082,62,DIFFERENT
R073,R083,62,DIFFERENT
R073,R084,61,DIFFERENT
R073,R085,63,DIFFERENT
R073,R086,63,DIFFERENT
R073,R087,63,DIFFERENT
R073,R088,63,DIFFERENT
R073,R089,60,DIFFERENT
R073,R090,63,DIFFERENT
R073,R091,63,DIFFERENT
R073,R092,69,DIFFERENT
R073,R093,69,DIFFERENT
R073,R094,69,DIFFERENT
R073,R095,68,DIFFERENT
R073,R096,69,DIFFERENT
R073,R097,69,DIFFERENT
R073,R098,67,DIFFERENT
R073,R099,52,DIFFERENT
R073,R100,51,DIFFERENT
R074,R075,100,DUPLICATE
R074,R076,98,DUPLICATE
R074,R077,100,DUPLICATE
R074,R078,61,DIFFERENT
R074,R079,62,DIFFERENT
R074,R080,61,DIFFERENT
R074,R081,61,DIFFERENT
R074,R082,62,DIFFERENT
R074,R083,62,DIFFERENT
R074,R084,61,DIFFERENT
R074,R085,63,DIFFERENT
R074,R086,63,DIFFERENT
R074,R087,63,DIFFERENT
R074,R088,63,DIFFERENT
R074,R089,60,DIFFERENT
R074,R090,63,DIFFERENT
R074,R091,63,DIFFERENT
R074,R092,69,DIFFERENT
R074,R093,69,DIFFERENT
R074,R094,69,DIFFERENT
R074,R095,68,DIFFERENT
R074,R096,69,DIFFERENT
R074,R097,69,DIFFERENT
R074,R098,67,DIFFERENT
R074,R099,52,DIFFERENT
R074,R100,51,DIFFERENT
R075,R076,98,DUPLICATE
R075,R077,100,DUPLICATE
R075,R078,61,DIFFERENT
R075,R079,62,DIFFERENT
R075,R080,61,DIFFERENT
R075,R081,61,DIFFERENT
R075,R082,62,DIFFERENT
R075,R083,62,DIFFERENT
R075,R084,61,DIFFERENT
R075,R085,63,DIFFERENT
R075,R086,63,DIFFERENT
R075,R087,63,DIFFERENT
R075,R088,63,DIFFERENT
R075,R089,60,DIFFERENT
R075,R090,63,DIFFERENT
R075,R091,63,DIFFERENT
R075,R092,69,DIFFERENT
R075,R093,69,DIFFERENT
R075,R094,69,DIFFERENT
R075,R095,68,DIFFERENT
R075,R096,69,DIFFERENT
R075,R097,69,DIFFERENT
R075,R098,67,DIFFERENT
R075,R099,52,DIFFERENT
R075,R100,51,DIFFERENT
R076,R077,98,DUPLICATE
R076,R078,62,DIFFERENT
R076,R079,63,DIFFERENT
R076,R080,62,DIFFERENT
R076,R081,62,DIFFERENT
R076,R082,63,DIFFERENT
R076,R083,63,DIFFERENT
R076,R084,62,DIFFERENT
R076,R085,64,DIFFERENT
R076,R086,64,DIFFERENT
R076,R087,64,DIFFERENT
R076,R088,64,DIFFERENT
R076,R089,62,DIFFERENT
R076,R090,64,DIFFERENT
R076,R091,64,DIFFERENT
R076,R092,70,DIFFERENT
R076,R093,70,DIFFERENT
R076,R094,70,DIFFERENT
R076,R095,70,DIFFERENT
R076,R096,70,DIFFERENT
R076,R097,70,DIFFERENT
R076,R098,68,DIFFERENT
R076,R099,53,DIFFERENT
R076,R100,52,DIFFERENT
R077,R078,61,DIFFERENT
R077,R079,62,DIFFERENT
R077,R080,61,DIFFERENT
R077,R081,61,DIFFERENT
R077,R082,62,DIFFERENT
R077,R083,62,DIFFERENT
R077,R084,61,DIFFERENT
R077,R085,63,DIFFERENT
R077,R086,63,DIFFERENT
R077,R087,63,DIFFERENT
R077,R088,63,DIFFERENT
R077,R089,60,DIFFERENT
R077,R090,63,DIFFERENT
R077,R091,63,DIFFERENT
R077,R092,69,DIFFERENT
R077,R093,69,DIFFERENT
R077,R094,69,DIFFERENT
R077,R095,68,DIFFERENT
R077,R096,69,DIFFERENT
R077,R097,69,DIFFERENT
R077,R098,67,DIFFERENT
R077,R099,52,DIFFERENT
R077,R100,51,DIFFERENT
R078,R079,98,DUPLICATE
R078,R080,100,DUPLICATE
R078,R081,100,DUPLICATE
R078,R082,98,DUPLICATE
R078,R083,98,DUPLICATE
R078,R084,100,DUPLICATE
R078,R085,61,DIFFERENT
R078,R086,61,DIFFERENT
R078,R087,61,DIFFERENT
R078,R088,61,DIFFERENT
R078,R089,59,DIFFERENT
R078,R090,61,DIFFERENT
R078,R091,61,DIFFERENT
R078,R092,61,DIFFERENT
R078,R093,61,DIFFERENT
R078,R094,61,DIFFERENT
R078,R095,62,DIFFERENT
R078,R096,61,DIFFERENT
R078,R097,61,DIFFERENT
R078,R098,58,DIFFERENT
R078,R099,47,DIFFERENT
R078,R100,50,DIFFERENT
R079,R080,98,DUPLICATE
R079,R081,98,DUPLICATE
R079,R082,97,DUPLICATE
R079,R083,97,DUPLICATE
R079,R084,98,DUPLICATE
R079,R085,62,DIFFERENT
R079,R086,62,DIFFERENT
R079,R087,62,DIFFERENT
R079,R088,62,DIFFERENT
R079,R089,60,DIFFERENT
R079,R090,62,DIFFERENT
R079,R091,62,DIFFERENT
R079,R092,62,DIFFERENT
R079,R093,62,DIFFERENT
R079,R094,62,DIFFERENT
R079,R095,62,DIFFERENT
R079,R096,62,DIFFERENT
R079,R097,62,DIFFERENT
R079,R098,59,DIFFERENT
R079,R099,48,DIFFERENT
R079,R100,51,DIFFERENT
R080,R081,100,DUPLICATE
R080,R082,98,DUPLICATE
R080,R083,98,DUPLICATE
R080,R084,100,DUPLICATE
R080,R085,61,DIFFERENT
R080,R086,61,DIFFERENT
R080,R087,61,DIFFERENT
R080,R088,61,DIFFERENT
R080,R089,59,DIFFERENT
R080,R090,61,DIFFERENT
R080,R091,61,DIFFERENT
R080,R092,61,DIFFERENT
R080,R093,61,DIFFERENT
R080,R094,61,DIFFERENT
R080,R095,62,DIFFERENT
R080,R096,61,DIFFERENT
R080,R097,61,DIFFERENT
R080,R098,58,DIFFERENT
R080,R099,47,DIFFERENT
R080,R100,50,DIFFERENT
R081,R082,98,DUPLICATE
R081,R083,98,DUPLICATE
R081,R084,100,DUPLICATE
R081,R085,61,DIFFERENT
R081,R086,61,DIFFERENT
R081,R087,61,DIFFERENT
R081,R088,61,DIFFERENT
R081,R089,59,DIFFERENT
R081,R090,61,DIFFERENT
R081,R091,61,DIFFERENT
R081,R092,61,DIFFERENT
R081,R093,61,DIFFERENT
R081,R094,61,DIFFERENT
R081,R095,62,DIFFERENT
R081,R096,61,DIFFERENT
R081,R097,61,DIFFERENT
R081,R098,58,DIFFERENT
R081,R099,47,DIFFERENT
R081,R100,50,DIFFERENT
R082,R083,100,DUPLICATE
R082,R084,98,DUPLICATE
R082,R085,62,DIFFERENT
R082,R086,62,DIFFERENT
R082,R087,62,DIFFERENT
R082,R088,62,DIFFERENT
R082,R089,60,DIFFERENT
R082,R090,62,DIFFERENT
R082,R091,62,DIFFERENT
R082,R092,62,DIFFERENT
R082,R093,62,DIFFERENT
R082,R094,62,DIFFERENT
R082,R095,62,DIFFERENT
R082,R096,62,DIFFERENT
R082,R097,62,DIFFERENT
R082,R098,59,DIFFERENT
R082,R099,48,DIFFERENT
R082,R100,47,DIFFERENT
R083,R084,98,DUPLICATE
R083,R085,62,DIFFERENT
R083,R086,62,DIFFERENT
R083,R087,62,DIFFERENT
R083,R088,62,DIFFERENT
R083,R089,60,DIFFERENT
R083,R090,62,DIFFERENT
R083,R091,62,DIFFERENT
R083,R092,62,DIFFERENT
R083,R093,62,DIFFERENT
R083,R094,62,DIFFERENT
R083,R095,62,DIFFERENT
R083,R096,62,DIFFERENT
R083,R097,62,DIFFERENT
R083,R098,59,DIFFERENT
R083,R099,48,DIFFERENT
R083,R100,47,DIFFERENT
R084,R085,61,DIFFERENT
R084,R086,61,DIFFERENT
R084,R087,61,DIFFERENT
R084,R088,61,DIFFERENT
R084,R089,59,DIFFERENT
R084,R090,61,DIFFERENT
R084,R091,61,DIFFERENT
R084,R092,61,DIFFERENT
R084,R093,61,DIFFERENT
R084,R094,61,DIFFERENT
R084,R095,62,DIFFERENT
R084,R096,61,DIFFERENT
R084,R097,61,DIFFERENT
R084,R098,58,DIFFERENT
R084,R099,47,DIFFERENT
R084,R100,50,DIFFERENT
R085,R086,100,DUPLICATE
R085,R087,100,DUPLICATE
R085,R088,100,DUPLICATE
R085,R089,98,DUPLICATE
R085,R090,100,DUPLICATE
R085,R091,100,DUPLICATE
R085,R092,56,DIFFERENT
R085,R093,56,DIFFERENT
R085,R094,56,DIFFERENT
R085,R095,57,DIFFERENT
R085,R096,56,DIFFERENT
R085,R097,56,DIFFERENT
R085,R098,57,DIFFERENT
R085,R099,44,DIFFERENT
R085,R100,44,DIFFERENT
R086,R087,100,DUPLICATE
R086,R088,100,DUPLICATE
R086,R089,98,DUPLICATE
R086,R090,100,DUPLICATE
R086,R091,100,DUPLICATE
R086,R092,56,DIFFERENT
R086,R093,56,DIFFERENT
R086,R094,56,DIFFERENT
R086,R095,57,DIFFERENT
R086,R096,56,DIFFERENT
R086,R097,56,DIFFERENT
R086,R098,57,DIFFERENT
R086,R099,44,DIFFERENT
R086,R100,44,DIFFERENT
R087,R088,100,DUPLICATE
R087,R089,98,DUPLICATE
R087,R090,100,DUPLICATE
R087,R091,100,DUPLICATE
R087,R092,56,DIFFERENT
R087,R093,56,DIFFERENT
R087,R094,56,DIFFERENT
R087,R095,57,DIFFERENT
R087,R096,56,DIFFERENT
R087,R097,56,DIFFERENT
R087,R098,57,DIFFERENT
R087,R099,44,DIFFERENT
R087,R100,44,DIFFERENT
R088,R089,98,DUPLICATE
R088,R090,100,DUPLICATE
R088,R091,100,DUPLICATE
R088,R092,56,DIFFERENT
R088,R093,56,DIFFERENT
R088,R094,56,DIFFERENT
R088,R095,57,DIFFERENT
R088,R096,56,DIFFERENT
R088,R097,56,DIFFERENT
R088,R098,57,DIFFERENT
R088,R099,44,DIFFERENT
R088,R100,44,DIFFERENT
R089,R090,98,DUPLICATE
R089,R091,98,DUPLICATE
R089,R092,53,DIFFERENT
R089,R093,53,DIFFERENT
R089,R094,53,DIFFERENT
R089,R095,54,DIFFERENT
R089,R096,53,DIFFERENT
R089,R097,53,DIFFERENT
R089,R098,54,DIFFERENT
R089,R099,45,DIFFERENT
R089,R100,44,DIFFERENT
R090,R091,100,DUPLICATE
R090,R092,56,DIFFERENT
R090,R093,56,DIFFERENT
R090,R094,56,DIFFERENT
R090,R095,57,DIFFERENT
R090,R096,56,DIFFERENT
R090,R097,56,DIFFERENT
R090,R098,57,DIFFERENT
R090,R099,44,DIFFERENT
R090,R100,44,DIFFERENT
R091,R092,56,DIFFERENT
R091,R093,56,DIFFERENT
R091,R094,56,DIFFERENT
R091,R095,57,DIFFERENT
R091,R096,56,DIFFERENT
R091,R097,56,DIFFERENT
R091,R098,57,DIFFERENT
R091,R099,44,DIFFERENT
R091,R100,44,DIFFERENT
R092,R093,100,DUPLICATE
R092,R094,100,DUPLICATE
R092,R095,99,DUPLICATE
R092,R096,100,DUPLICATE
R092,R097,100,DUPLICATE
R092,R098,99,DUPLICATE
R092,R099,52,DIFFERENT
R092,R100,52,DIFFERENT
R093,R094,100,DUPLICATE
R093,R095,99,DUPLICATE
R093,R096,100,DUPLICATE
R093,R097,100,DUPLICATE
R093,R098,99,DUPLICATE
R093,R099,52,DIFFERENT
R093,R100,52,DIFFERENT
R094,R095,99,DUPLICATE
R094,R096,100,DUPLICATE
R094,R097,100,DUPLICATE
R094,R098,99,DUPLICATE
R094,R099,52,DIFFERENT
R094,R100,52,DIFFERENT
R095,R096,99,DUPLICATE
R095,R097,99,DUPLICATE
R095,R098,97,DUPLICATE
R095,R099,53,DIFFERENT
R095,R100,52,DIFFERENT
R096,R097,100,DUPLICATE
R096,R098,99,DUPLICATE
R096,R099,52,DIFFERENT
R096,R100,52,DIFFERENT
R097,R098,99,DUPLICATE
R097,R099,52,DIFFERENT
R097,R100,52,DIFFERENT
R098,R099,50,DIFFERENT
R098,R100,49,DIFFERENT
R099,R100,98,DUPLICATE
